i,is_skipped,mu,est_mu,p_loss,est_p_loss,e_b,est_e_b,e_gb,est_e_gb,delay,est_delay,jitter,est_jitter,beta,correlation
6,False,0.2,0.1952723844070361,0.001,0.000934,2.5,2.457894736842105,20,19.50509898020396,50,49.57143885511122,10,10.428561144888782,0.7587487487487488,0.0675098532872916
7,False,0.2,0.2008444596599338,0.001,0.001018,2.5,2.6789473684210527,20,19.956236323851204,50,49.62937996626683,10,10.370620033733168,0.7587487487487488,0.0696586774623841
8,False,0.2,0.1928548548548548,0.001,0.001,2.5,2.6041666666666665,20,19.516004862236628,50,49.548276214738905,10,10.451723785261096,0.7587487487487488,0.070211076483134
9,False,0.2,0.2019178016362784,0.001,0.001148,2.5,2.609090909090909,20,20.34765940274415,50,49.64637670420841,10,10.353623295791593,0.7587487487487488,0.0737120805132818
5,False,0.2,0.2003367272989345,0.001,0.000972,2.5,2.3365384615384617,20,20.08248043347381,100,101.94054796454049,1,3.602824407831875,0.7587487487487488,-0.012698325024483
6,False,0.2,0.1981108660232108,0.001,0.000812,2.5,2.2937853107344632,20,19.95866102036701,100,101.941730495154,1,3.60164187721837,0.7587487487487488,-0.0116137380584653
7,False,0.2,0.1979888209998638,0.001,0.000984,2.5,2.617021276595745,20,20.023689005871635,100,101.9378374237836,1,3.605534948588769,0.7587487487487488,-0.0127422671290857
8,False,0.2,0.197548436692972,0.001,0.000964,2.5,2.386138613861386,20,19.52106824925816,100,101.93454929936226,1,3.6088230730101,0.7587487487487488,-0.0125902067881422
9,False,0.2,0.2026865815041814,0.001,0.000812,2.5,2.1481481481481484,20,20.452635831145223,100,101.95185037776496,1,3.5915219946074046,0.7587487487487488,-0.011722682452652
5,False,0.2,0.2028413038124963,0.001,0.001022,2.5,2.433333333333333,20,20.26745349069814,100,100.68229651898405,3,5.947820598133092,0.7587487487487488,0.0289476829676834
6,False,0.2,0.2007251193183638,0.001,0.000992,2.5,2.4433497536945814,20,20.185826454600363,100,100.6703521366544,3,5.959764980462722,0.7587487487487488,0.0287868788884677
7,False,0.2,0.2016864763574993,0.001,0.000994,2.5,2.424390243902439,20,19.707159624413144,100,100.67337206747676,3,5.956745049640361,0.7587487487487488,0.0287611541972536
8,False,0.2,0.1948902508837176,0.001,0.000812,2.5,2.3068181818181817,20,19.535714285714285,100,100.64022661134952,3,5.98989050576759,0.7587487487487488,0.0265562850373644
9,False,0.2,0.198347008156842,0.001,0.001084,2.5,2.669950738916256,20,19.89676641895963,100,100.65418519825148,3,5.975931918865641,0.7587487487487488,0.0304656928822519
5,False,0.2,0.1994939131444449,0.001,0.000962,2.5,2.454081632653061,20,20.022302591922845,100,100.20854471879726,5,7.508317143064616,0.7587487487487488,0.0451515992073203
6,False,0.2,0.200060454529986,0.001,0.000902,2.5,2.411764705882353,20,20.052166934189405,100,100.21429444486375,5,7.502567416998119,0.7587487487487488,0.0436314711589588
7,False,0.2,0.204535489696346,0.001,0.001034,2.5,2.521951219512195,20,20.50210716435882,100,100.24184420425784,5,7.475017657604042,0.7587487487487488,0.0461646801716109
8,False,0.2,0.1953502524251632,0.001,0.000892,2.5,2.2989690721649483,20,19.54104925911093,100,100.18168872305522,5,7.535173138806655,0.7587487487487488,0.0439266668949962
9,False,0.2,0.200389560733239,0.001,0.000926,2.5,2.2475728155339807,20,20.13719573526453,100,100.21459409854226,5,7.502267763319608,0.7587487487487488,0.0441990835604307
5,False,0.2,0.1975304440436176,0.001,0.000954,2.5,2.4461538461538463,20,19.679098524132428,100,99.8950096994967,10,10.538714024227048,0.7587487487487488,0.0593695783032202
6,False,0.2,0.2001429420844319,0.001,0.000994,2.5,2.643617021276596,20,20.24134440170075,100,99.93373484352846,10,10.49998888019529,0.7587487487487488,0.0601830860531719
7,False,0.2,0.1926372434005853,0.001,0.000972,2.5,2.5051546391752577,20,19.302908726178536,100,99.8424085750729,10,10.59131514865085,0.7587487487487488,0.0606965242183629
8,False,0.2,0.2031331331331331,0.001,0.001,2.5,2.6178010471204187,20,20.00098561009265,100,99.96184206957186,10,10.471881654151886,0.7587487487487488,0.059952537871239
9,False,0.2,0.1988465295794497,0.001,0.000928,2.5,2.3316582914572863,20,19.73202224870878,100,99.91056332131836,10,10.52316040240538,0.7587487487487488,0.058491668360509
5,False,0.2,0.2040407276513521,0.001,0.00117,2.5,2.521551724137931,30,30.264627264627265,10,9.995524090753502,1,1.0478482816188706,0.7587487487487488,0.0577000760923368
6,False,0.2,0.2039196219292258,0.001,0.000822,2.5,2.258241758241758,30,30.428912783751493,10,9.994776423922968,1,1.048595948449405,0.7587487487487488,0.0484628994392055
7,False,0.2,0.2041149313911167,0.001,0.001004,2.5,2.522613065326633,30,31.017645269242472,10,9.994898220306032,1,1.0484741520663403,0.7587487487487488,0.0535814243563655
8,False,0.2,0.2044390699015364,0.001,0.001052,2.5,2.401826484018265,30,29.82242990654205,10,9.994685683458917,1,1.0486866889134578,0.7587487487487488,0.0547474637751022
9,False,0.2,0.1967783848280584,0.001,0.000998,2.5,2.458128078817734,30,29.686197523406825,10,9.986995242206255,1,1.0563771301661156,0.7587487487487488,0.054174128819225
5,False,0.2,0.2018450561264632,0.001,0.001006,2.5,2.57948717948718,30,29.95276292335116,10,9.88158169477414,3,3.1184183052258607,0.7587487487487488,0.0596779090909173
6,False,0.2,0.1986103103680215,0.001,0.000928,2.5,2.404145077720208,30,29.31826241134752,10,9.872604075221547,3,3.127395924778453,0.7587487487487488,0.057554815503258
7,False,0.2,0.2054079591930702,0.001,0.000954,2.5,2.471502590673575,30,30.886815171583383,10,9.891637436012948,3,3.108362563987052,0.7587487487487488,0.0577746695487914
8,False,0.2,0.2009960426520836,0.001,0.000846,2.5,2.611111111111111,30,30.345421577515864,10,9.878310268193518,3,3.121689731806482,0.7587487487487488,0.0548113423322215
9,False,0.2,0.2086511549688284,0.001,0.001012,2.5,2.3867924528301887,30,30.331781140861462,10,9.902572868342526,3,3.097427131657474,0.7587487487487488,0.0591658844298393
5,False,0.2,0.1963260688937163,0.001,0.00107,2.5,2.5476190476190474,30,29.58901629450815,10,9.824102461955636,5,5.175897538044364,0.7587487487487488,0.0635937009590644
6,False,0.2,0.1992424606415861,0.001,0.000976,2.5,2.427860696517413,30,29.896064884349656,10,9.840254480508422,5,5.159745519491578,0.7587487487487488,0.0604648646600297
7,False,0.2,0.1956780237818793,0.001,0.00092,2.5,2.527472527472528,30,30.244121287128717,10,9.818905590197382,5,5.181094409802618,0.7587487487487488,0.0591039397239826
8,False,0.2,0.2004284970565856,0.001,0.00116,2.5,2.6244343891402715,30,29.115183246073297,10,9.85075083654914,5,5.149249163450859,0.7587487487487488,0.0656089409727172
9,False,0.2,0.1995371751267663,0.001,0.000918,2.5,2.295,30,29.692284778075663,10,9.837257474092649,5,5.162742525907351,0.7587487487487488,0.0586660396145349
5,False,0.2,0.202944361811379,0.001,0.000938,2.5,2.591160220994475,30,30.19868930592791,10,9.816236453335383,10,10.183763546664617,0.7587487487487488,0.0617046243266856
6,False,0.2,0.1962196760237126,0.001,0.001038,2.5,2.621212121212121,30,29.29985052316891,10,9.748978791015748,10,10.251021208984252,0.7587487487487488,0.0658680533390913
7,False,0.2,0.1920487900593858,0.001,0.001108,2.5,2.552995391705069,30,28.59809183064997,10,9.704573477586427,10,10.295426522413573,0.7587487487487488,0.0687022476671319
8,False,0.2,0.1997569506313477,0.001,0.001026,2.5,2.442857142857143,30,30.29942301852414,10,9.786695501021994,10,10.213304498978006,0.7587487487487488,0.0649019362176212
9,False,0.2,0.2027629750927864,0.001,0.000932,2.5,2.402061855670103,30,29.83416789396171,10,9.817365039573962,10,10.182634960426038,0.7587487487487488,0.0615622842530914
5,False,0.2,0.1983031302801957,0.001,0.000984,2.5,2.472361809045226,30,30.03456640388114,25,25.09456302422773,1,1.6988093481446391,0.7587487487487488,0.0344124749479676
6,False,0.2,0.2017256911773538,0.001,0.00098,2.5,2.437810945273632,30,29.680117820324007,25,25.10382518276154,1,1.6895471896108312,0.7587487487487488,0.0337147286938891
7,False,0.2,0.2030494458738374,0.001,0.00113,2.5,2.769607843137255,30,30.545180722891565,25,25.10606297647788,1,1.687309395894495,0.7587487487487488,0.0360753082232169
8,False,0.2,0.2074175659172356,0.001,0.00102,2.5,2.537313432835821,30,30.47147058823529,25,25.112648106980327,1,1.680724265392044,0.7587487487487488,0.03386001574605
9,False,0.2,0.1962394544966787,0.001,0.000996,2.5,2.515151515151515,30,29.52469879518072,25,25.0933345896484,1,1.7000377827239743,0.7587487487487488,0.0346514755057384
5,False,0.2,0.2018486745559997,0.001,0.001014,2.5,2.535,30,30.54286579824296,25,24.83360570308163,3,3.1663942969183694,0.7587487487487488,0.0662603927649271
6,False,0.2,0.1978047056892275,0.001,0.000954,2.5,2.4461538461538463,30,29.442193087008345,25,24.8166791631066,3,3.183320836893401,0.7587487487487488,0.0648657627276236
7,False,0.2,0.1987059629005329,0.001,0.000956,2.5,2.5291005291005293,30,29.89698795180723,25,24.82326248580678,3,3.1767375141932206,0.7587487487487488,0.064697770757155
8,False,0.2,0.1956647074838647,0.001,0.000944,2.5,2.383838383838384,30,29.717239282456674,25,24.813259147197744,3,3.186740852802256,0.7587487487487488,0.064660791938943
9,False,0.2,0.2014583900462777,0.001,0.000816,2.5,2.1587301587301586,30,29.999105812220566,25,24.831008181447874,3,3.1689918185521257,0.7587487487487488,0.0595089523815969
5,False,0.2,0.207064660281257,0.001,0.001056,2.5,2.4788732394366195,30,31.04863404383068,25,24.82310311124857,5,5.176896888751429,0.7587487487487488,0.0656469822896707
6,False,0.2,0.1986968141008317,0.001,0.00091,2.5,2.5,30,29.78931572629052,25,24.77799541233847,5,5.22200458766153,0.7587487487487488,0.0618834858117105
7,False,0.2,0.2086261808150952,0.001,0.000902,2.5,2.348958333333333,30,30.67068864037669,25,24.82861225095198,5,5.171387749048019,0.7587487487487488,0.0605879810539157
8,False,0.2,0.1990773186174196,0.001,0.001172,2.5,2.751173708920188,30,29.563484983645555,25,24.78457309821469,5,5.21542690178531,0.7587487487487488,0.0702736777479375
9,False,0.2,0.193784746342938,0.001,0.000974,2.5,2.4228855721393034,30,29.22644927536232,25,24.75734173885986,5,5.242658261140139,0.7587487487487488,0.0646227996200131
5,False,0.2,0.2032766601531217,0.001,0.001056,2.5,2.550724637681159,30,29.78322088589029,25,24.75968375539369,10,10.240316244606303,0.7587487487487488,0.0673689262706258
6,False,0.2,0.2045635627660043,0.001,0.000956,2.5,2.612021857923497,30,30.62151633203476,25,24.781264357376813,10,10.218735642623187,0.7587487487487488,0.0637603073705168
7,False,0.2,0.1942094325948644,0.001,0.000996,2.5,2.515151515151515,30,29.60268538297223,25,24.662071048783957,10,10.337928951216046,0.7587487487487488,0.0667062962469794
8,False,0.2,0.2024537789557126,0.001,0.000888,2.5,2.642857142857143,30,29.56357790119848,25,24.753114867483667,10,10.246885132516333,0.7587487487487488,0.0618357711603122
9,False,0.2,0.203234694572265,0.001,0.001204,2.5,2.62882096069869,30,30.48813457494743,25,24.764328724464526,10,10.235671275535474,0.7587487487487488,0.0717746594221683
5,False,0.2,0.1986785860871132,0.001,0.00107,2.5,2.5598086124401918,30,29.862473668371955,50,50.81220889990088,1,2.2311634724715006,0.7587487487487488,0.0051641993460091
6,False,0.2,0.2012251516425439,0.001,0.00094,2.5,2.486772486772487,30,29.442882249560636,50,50.814592351659904,1,2.228780020712477,0.7587487487487488,0.0047703274716724
7,False,0.2,0.1909134044602118,0.001,0.001034,2.5,2.572139303482587,30,29.206125574272587,50,50.78856695689007,1,2.254805415482309,0.7587487487487488,0.0057685335834014
8,False,0.2,0.1977590352280303,0.001,0.000966,2.5,2.451776649746193,30,29.304064075941856,50,50.80888011670989,1,2.234492255662488,0.7587487487487488,0.0049982818533164
9,False,0.2,0.2022001121076233,0.001,0.00096,2.5,2.4242424242424243,30,30.40427453341361,50,50.81631026695123,1,2.2270621054211546,0.7587487487487488,0.0047780000377686
5,False,0.2,0.2015324151655845,0.001,0.001054,2.5,2.3422222222222224,30,30.17386091127098,50,50.096600082485786,3,4.0335170346313305,0.7587487487487488,0.0487596287355364
6,False,0.2,0.2008276889379193,0.001,0.001074,2.5,2.452054794520548,30,30.00478612025127,50,50.092248104003296,3,4.03786901311382,0.7587487487487488,0.0493544430657781
7,False,0.2,0.1965830103462635,0.001,0.000992,2.5,2.4433497536945814,30,30.037932089323952,50,50.07372922679117,3,4.056387890325944,0.7587487487487488,0.0480444260030337
8,False,0.2,0.1983198728292685,0.001,0.001028,2.5,2.595959595959596,30,29.52548435171386,50,50.082301720203326,3,4.047815396913791,0.7587487487487488,0.0485943890450311
9,False,0.2,0.1995218826770566,0.001,0.001082,2.5,2.393805309734513,30,29.87200239808153,50,50.08840593269336,3,4.041711184423761,0.7587487487487488,0.0496626631340959
5,False,0.2,0.2032666168812578,0.001,0.001046,2.5,2.455399061032864,30,31.07652280379553,50,49.97972817907037,5,5.237133682791509,0.7587487487487488,0.0580325527921174
6,False,0.2,0.2020589830793467,0.001,0.000866,2.5,2.3405405405405406,30,30.00653983353151,50,49.96750249566956,5,5.249359366192316,0.7587487487487488,0.0529682786076869
7,False,0.2,0.2002238256162211,0.001,0.001008,2.5,2.355140186915888,30,29.80065554231228,50,49.95810924180439,5,5.258752620057486,0.7587487487487488,0.0573165334039893
8,False,0.2,0.1981301301301301,0.001,0.001,2.5,2.5,30,29.5509107196178,50,49.95004136111037,5,5.2668205007515,0.7587487487487488,0.0574201830156387
9,False,0.2,0.2033410680286137,0.001,0.001038,2.5,2.608040201005025,30,30.702841596130597,50,49.97598420568215,5,5.24087765617972,0.7587487487487488,0.0577283737513258
5,False,0.2,0.1973875733543694,0.001,0.001082,2.5,2.705,30,29.67700180614088,50,49.59424664868351,10,10.405753351316491,0.7587487487487488,0.0722685345830595
6,False,0.2,0.2004384516051533,0.001,0.00103,2.5,2.5369458128078817,30,29.76099881093936,50,49.631410951877854,10,10.368589048122146,0.7587487487487488,0.0699663512562483
7,False,0.2,0.2019623662910236,0.001,0.001002,2.5,2.505,30,30.449743434953216,50,49.64032074781959,10,10.359679252180412,0.7587487487487488,0.0688790351807737
8,False,0.2,0.1978393572528284,0.001,0.001038,2.5,2.4832535885167464,30,29.305160142348758,50,49.60712810026592,10,10.392871899734082,0.7587487487487488,0.070650275387735
9,False,0.2,0.1965450071970675,0.001,0.000982,2.5,2.395121951219512,30,29.245159368483765,50,49.58511267955878,10,10.414887320441215,0.7587487487487488,0.0690550041374538
5,False,0.2,0.199612418619922,0.001,0.000984,2.5,2.6594594594594594,30,30.21454545454545,100,101.932910225723,1,3.610462146649368,0.7587487487487488,-0.0126666038338167
6,False,0.2,0.2058020395824741,0.001,0.000972,2.5,2.442211055276382,30,31.19908952959029,100,101.95831741092752,1,3.585054961444825,0.7587487487487488,-0.0129075958637761
7,False,0.2,0.1969685746374882,0.001,0.000998,2.5,2.38755980861244,30,29.41285500747384,100,101.93920767013896,1,3.6041647022333914,0.7587487487487488,-0.0128394958157519
8,False,0.2,0.1968971883272128,0.001,0.001164,2.5,2.771428571428572,30,29.239964317573595,100,101.93601545145052,1,3.607356920921845,0.7587487487487488,-0.0138411917303602
9,False,0.2,0.1989796837740488,0.001,0.001094,2.5,2.617224880382775,30,29.80833833233353,100,101.94339445336732,1,3.599977919005028,0.7587487487487488,-0.0135225016834646
5,False,0.2,0.2018256430787709,0.001,0.0009,2.5,2.272727272727273,30,31.418510439389216,100,100.66747008356172,3,5.962647033555413,0.7587487487487488,0.0274612680617958
6,False,0.2,0.1973398142994991,0.001,0.000972,2.5,2.23963133640553,30,29.89808917197452,100,100.65361333285608,3,5.976503784261041,0.7587487487487488,0.0288465542217836
7,False,0.2,0.2031458037596679,0.001,0.001082,2.5,2.52803738317757,30,30.12559382422803,100,100.68518145848525,3,5.944935658631891,0.7587487487487488,0.0296722254818021
8,False,0.2,0.1951905003072747,0.001,0.000894,2.5,2.5254237288135597,30,30.376323987538942,100,100.63432886684116,3,5.9957882502759645,0.7587487487487488,0.0280497434136655
9,False,0.2,0.1942722970863059,0.001,0.000856,2.5,2.3646408839779007,30,30.529411764705884,100,100.6322248396478,3,5.997892277469319,0.7587487487487488,0.027496333857768
5,False,0.2,0.1971325160350087,0.001,0.000936,2.5,2.557377049180328,30,30.17897640208397,100,100.18927475609782,5,7.527587105764056,0.7587487487487488,0.0449414187931665
6,False,0.2,0.2028959395588226,0.001,0.000946,2.5,2.365,30,30.43603603603604,100,100.23584928992246,5,7.481012571939416,0.7587487487487488,0.0443254085788972
7,False,0.2,0.2017805520632302,0.001,0.000984,2.5,2.3317535545023698,30,30.340457555689344,100,100.23042134496072,5,7.486440516901139,0.7587487487487488,0.0453251821395257
8,False,0.2,0.1994134486417232,0.001,0.00094,2.5,2.303921568627451,30,29.99488105992171,100,100.211130324046,5,7.505731537815876,0.7587487487487488,0.0446141955394908
9,False,0.2,0.1985525815298993,0.001,0.00098,2.5,2.2171945701357467,30,29.230474506336574,100,100.19888692490696,5,7.517974936954914,0.7587487487487488,0.0457946474189382
5,False,0.2,0.2012041585101741,0.001,0.000796,2.5,2.3411764705882354,30,30.36918429003021,100,99.93248820934888,10,10.50123551437487,0.7587487487487488,0.0538210278544376
6,False,0.2,0.2054402921134181,0.001,0.000936,2.5,2.5161290322580645,30,31.06993642143506,100,99.99571964746424,10,10.438004076259505,0.7587487487487488,0.0576111751379449
7,False,0.2,0.199078328098381,0.001,0.000946,2.5,2.4764397905759163,30,30.05288606829858,100,99.91123506722448,10,10.522488656499265,0.7587487487487488,0.0589644756019291
8,False,0.2,0.1964458396984009,0.001,0.001058,2.5,2.555555555555556,30,29.13271971496437,100,99.8883807967716,10,10.54534292695216,0.7587487487487488,0.0628338083433025
9,False,0.2,0.202996227684471,0.001,0.001144,2.5,2.6481481481481484,30,29.75697094217787,100,99.96171017787128,10,10.472013545852462,0.7587487487487488,0.0641198952901693
5,False,0.2,0.1930349334486569,0.001,0.001072,2.5,2.601941747572816,40,38.12336892052195,10,9.981448259782688,1,1.0619241125896846,0.7587487487487488,0.0566519648786403
6,False,0.2,0.2041056563885118,0.001,0.000988,2.5,2.533333333333333,40,40.48927720413026,10,9.995738490012966,1,1.0476338823594062,0.7587487487487488,0.0530254006159442
7,False,0.2,0.1958172697756907,0.001,0.000844,2.5,2.2934782608695654,40,39.75050792360829,10,9.984972131312883,1,1.0584002410594875,0.7587487487487488,0.050025694890053
8,False,0.2,0.1925128979237195,0.001,0.001002,2.5,2.4679802955665027,40,38.69617706237425,10,9.979520342696224,1,1.0638520296761484,0.7587487487487488,0.0549921591719963
9,False,0.2,0.2002338146418412,0.001,0.000918,2.5,2.467741935483871,40,39.73976956694477,10,9.990930829581515,1,1.0524415427908558,0.7587487487487488,0.051596129084323
5,False,0.2,0.1961506658150854,0.001,0.001074,2.5,2.6067961165048543,40,38.89241762604208,10,9.862742039449016,3,3.1372579605509845,0.7587487487487488,0.0623148709860799
6,False,0.2,0.2011606654909206,0.001,0.000918,2.5,2.353846153846154,40,40.05101634117178,10,9.880673654678551,3,3.119326345321449,0.7587487487487488,0.0570462188734744
7,False,0.2,0.2060798500858883,0.001,0.001028,2.5,2.4711538461538463,40,40.27151799687011,10,9.892873585881926,3,3.107126414118074,0.7587487487487488,0.0599242633582589
8,False,0.2,0.1972388088084281,0.001,0.000866,2.5,2.608433734939759,40,40.75020678246484,10,9.869555248584094,3,3.130444751415906,0.7587487487487488,0.0557385197461162
9,False,0.2,0.2037691354490512,0.001,0.000938,2.5,2.521505376344086,40,41.66557511256652,10,9.88858084789594,3,3.111419152104059,0.7587487487487488,0.0574218735343737
5,False,0.2,0.1929198721220965,0.001,0.000922,2.5,2.413612565445026,40,39.69151565074135,10,9.807025071415582,5,5.192974928584418,0.7587487487487488,0.0595368135756672
6,False,0.2,0.2008320370292514,0.001,0.001006,2.5,2.606217616580311,40,40.44959677419355,10,9.845084720008416,5,5.1549152799915845,0.7587487487487488,0.0612150016530893
7,False,0.2,0.195675106540986,0.001,0.000854,2.5,2.412429378531073,40,39.401047964530434,10,9.821483260796564,5,5.178516739203436,0.7587487487487488,0.0569678683734252
8,False,0.2,0.195244187885814,0.001,0.001138,2.5,2.622119815668203,40,39.41430881164106,10,9.816677637714337,5,5.183322362285663,0.7587487487487488,0.0658212133285599
9,False,0.2,0.2005693374545571,0.001,0.000944,2.5,2.3482587064676617,40,40.81059063136456,10,9.847299129323977,5,5.152700870676023,0.7587487487487488,0.059211019926854
5,False,0.2,0.1936353807960278,0.001,0.00104,2.5,2.561576354679803,40,38.4866693195384,10,9.720315617671025,10,10.279684382328975,0.7587487487487488,0.0662399236604069
6,False,0.2,0.195299064017218,0.001,0.00105,2.5,2.7202072538860103,40,39.63713937423812,10,9.737857282837206,10,10.262142717162794,0.7587487487487488,0.0663666773150035
7,False,0.2,0.1953760233801069,0.001,0.00086,2.5,2.3118279569892475,40,39.4359595959596,10,9.735066183431485,10,10.264933816568515,0.7587487487487488,0.0600839369618204
8,False,0.2,0.1935175881408652,0.001,0.000804,2.5,2.364705882352941,40,38.68787515006002,10,9.719034054913564,10,10.280965945086436,0.7587487487487488,0.0583779429827457
9,False,0.2,0.2052487426722619,0.001,0.001056,2.5,2.5384615384615383,40,39.85847589424572,10,9.845497889507286,10,10.154502110492714,0.7587487487487488,0.0650094053070292
5,False,0.2,0.2009989490015514,0.001,0.00095,2.5,2.553763440860215,40,40.68233387358185,25,25.1019428829615,1,1.691429489410872,0.7587487487487488,0.0333675787279715
6,False,0.2,0.1952984268043713,0.001,0.00076,2.5,2.261904761904762,40,41.03238015138772,25,25.090862797713967,1,1.7025095746584036,0.7587487487487488,0.030426079214585
7,False,0.2,0.1982284587591204,0.001,0.00087,2.5,2.4857142857142858,40,40.55200655200655,25,25.095849538297838,1,1.6975228340745367,0.7587487487487488,0.0322347984944466
8,False,0.2,0.1990697450909331,0.001,0.001134,2.5,2.6372093023255814,40,39.406262386048354,25,25.098660309958195,1,1.694712062414176,0.7587487487487488,0.0366645141121163
9,False,0.2,0.2014174883627809,0.001,0.00105,2.5,2.441860465116279,40,40.12883925009972,25,25.101013559674445,1,1.6923588126979254,0.7587487487487488,0.035077337918764
5,False,0.2,0.1944356028530647,0.001,0.000934,2.5,2.551912568306011,40,40.33513289036545,25,24.810909251598577,3,3.189090748401423,0.7587487487487488,0.0644199555035602
6,False,0.2,0.1953166130520685,0.001,0.000894,2.5,2.6294117647058823,40,40.80761187787537,25,24.81730826155896,3,3.182691738441044,0.7587487487487488,0.0629284957301849
7,False,0.2,0.2064321209621552,0.001,0.001076,2.5,2.412556053811659,40,41.25850340136054,25,24.843757713864814,3,3.156242286135182,0.7587487487487488,0.0677755170493501
8,False,0.2,0.205153718637634,0.001,0.001032,2.5,2.6192893401015227,40,40.01210464662241,25,24.844630968893483,3,3.155369031106517,0.7587487487487488,0.0663829299017443
9,False,0.2,0.1986474149529117,0.001,0.001024,2.5,2.4150943396226414,40,39.43640699523053,25,24.822780558142764,3,3.177219441857236,0.7587487487487488,0.0669320097395995
5,False,0.2,0.1974677462942018,0.001,0.00089,2.5,2.458563535911602,40,39.06772277227723,25,24.77552975418162,5,5.224470245818381,0.7587487487487488,0.0613334237032254
6,False,0.2,0.197895419524918,0.001,0.000846,2.5,2.403409090909091,40,39.07667984189723,25,24.77329490019136,5,5.22670509980864,0.7587487487487488,0.0597507066783009
7,False,0.2,0.1950936801202757,0.001,0.000962,2.5,2.505208333333333,40,38.91892971246006,25,24.761391700821328,5,5.238608299178672,0.7587487487487488,0.0640635317919595
8,False,0.2,0.2099737480250945,0.001,0.001218,2.5,2.4959016393442623,40,40.17586206896552,25,24.83404185499357,5,5.165958145006428,0.7587487487487488,0.0701557847549055
9,False,0.2,0.2047821064412086,0.001,0.001026,2.5,2.6858638743455496,40,40.65421303656598,25,24.81529259925765,5,5.184707400742351,0.7587487487487488,0.0649539529689312
5,False,0.2,0.20169773168632,0.001,0.00102,2.5,2.4878048780487805,40,40.02622169249106,25,24.7447191356006,10,10.2552808643994,0.7587487487487488,0.0662926915307886
6,False,0.2,0.1978663047112264,0.001,0.000982,2.5,2.349282296650718,40,39.12747426761678,25,24.70900013292858,10,10.29099986707142,0.7587487487487488,0.0656287046971479
7,False,0.2,0.2026157529749035,0.001,0.000976,2.5,2.392156862745098,40,40.67885852090032,25,24.75208256055445,10,10.247917439445548,0.7587487487487488,0.064756189699032
8,False,0.2,0.1973250106102707,0.001,0.000968,2.5,2.574468085106383,40,39.44257703081232,25,24.700822577503512,10,10.299177422496488,0.7587487487487488,0.0652721701063139
9,False,0.2,0.1983265558645627,0.001,0.001102,2.5,2.755,40,39.57411106671994,25,24.714457074778867,10,10.285542925221131,0.7587487487487488,0.069465309730007
5,False,0.2,0.2001489689307675,0.001,0.001134,2.5,2.712918660287081,40,39.77755670513331,50,50.813275870614525,1,2.230096501757856,0.7587487487487488,0.0052891734860973
6,False,0.2,0.2049838648975441,0.001,0.000936,2.5,2.6145251396648046,40,40.63333333333333,50,50.82384633493726,1,2.219526037435124,0.7587487487487488,0.0045022824747789
7,False,0.2,0.1915016285275588,0.001,0.000938,2.5,2.5489130434782608,40,39.62758906379453,50,50.79386181458734,1,2.249510557785044,0.7587487487487488,0.005337684497199
8,False,0.2,0.1945038314636431,0.001,0.000904,2.5,2.553672316384181,40,40.65439330543933,50,50.799056987261565,1,2.2443153851108164,0.7587487487487488,0.0050996674222678
9,False,0.2,0.1981624301250941,0.001,0.001072,2.5,2.4930232558139536,40,38.92056626032245,50,50.80767561317474,1,2.235696759197644,0.7587487487487488,0.0053005468814285
5,False,0.2,0.1999591593226854,0.001,0.000996,2.5,2.4532019704433496,40,40.09634684865516,50,50.08798563339829,3,4.042131483718826,0.7587487487487488,0.04765279056299
6,False,0.2,0.1974437619623451,0.001,0.001032,2.5,2.6192893401015227,40,40.73523337463858,50,50.07999792971486,3,4.05011918740226,0.7587487487487488,0.0487993106338077
7,False,0.2,0.2048431559791715,0.001,0.000982,2.5,2.5978835978835977,40,40.94477791116447,50,50.10976560643383,3,4.020351510683291,0.7587487487487488,0.0466391714920808
8,False,0.2,0.2010518981817017,0.001,0.001044,2.5,2.5970149253731343,40,39.69209486166008,50,50.09457333178002,3,4.035543785337097,0.7587487487487488,0.0486100562005851
9,False,0.2,0.201163542598832,0.001,0.000982,2.5,2.517948717948718,40,40.50100765820234,50,50.089970275042496,3,4.04014684207462,0.7587487487487488,0.0472280801333673
5,False,0.2,0.20202002002002,0.001,0.001,2.5,2.415458937198068,40,40.428285256410255,50,49.96698178293271,5,5.249880078929166,0.7587487487487488,0.0568491386000189
6,False,0.2,0.2006010082203189,0.001,0.001012,2.5,2.375586854460094,40,39.98363926576217,50,49.96364905075591,5,5.253212811105968,0.7587487487487488,0.0573753970927644
7,False,0.2,0.1958433093375399,0.001,0.000936,2.5,2.48936170212766,40,38.8986083499006,50,49.93449398476972,5,5.282367877092156,0.7587487487487488,0.0558556423881984
8,False,0.2,0.2044605497607559,0.001,0.00102,2.5,2.562814070351759,40,40.461965134706816,50,49.989272712431486,5,5.227589149430386,0.7587487487487488,0.0570022751572254
9,False,0.2,0.1964171670073454,0.001,0.001014,2.5,2.61340206185567,40,39.576038725292456,50,49.93662309741805,5,5.280238764443823,0.7587487487487488,0.0580543188166608
5,False,0.2,0.2005569803735492,0.001,0.001042,2.5,2.6446700507614214,40,39.98962075848304,50,49.64200565417264,10,10.357994345827358,0.7587487487487488,0.0704036487320469
6,False,0.2,0.1928945798448867,0.001,0.000988,2.5,2.4824120603015074,40,40.34840871021776,50,49.55287126323741,10,10.447128736762592,0.7587487487487488,0.0697046239215238
