no,seq,time_epoch,retransmission,out_of_order
24336,20335204,1716238940.710421000,,
24337,20336525,1716238940.710477000,,
24339,20337846,1716238940.711898000,,
24340,20339167,1716238940.711914000,,
24341,20340488,1716238940.711960000,,
24344,20341809,1716238940.713294000,,
24346,20343130,1716238940.713333000,,
24347,20344451,1716238940.713389000,,
24348,20345772,1716238940.713440000,,
24349,20347093,1716238940.713495000,,
24350,20348414,1716238940.713550000,,
24351,20349735,1716238940.713644000,,
24354,20351056,1716238940.714999000,,
24355,20352377,1716238940.715025000,,
24356,20353698,1716238940.715071000,,
24357,20355019,1716238940.715124000,,
24359,20356340,1716238940.715330000,,
24360,20357661,1716238940.715350000,,
24362,20358982,1716238940.717179000,,
24363,20360303,1716238940.717458000,,
24365,20361624,1716238940.718791000,,
24366,20362945,1716238940.718810000,,
24369,20364266,1716238940.719712000,,
24370,20365587,1716238940.719742000,,
24371,20366908,1716238940.719797000,,
24372,20368229,1716238940.719865000,,
24374,20369550,1716238940.721636000,,
24375,20370871,1716238940.721658000,,
24377,20372192,1716238940.723531000,,
24379,20373513,1716238940.723593000,,
24380,20374834,1716238940.723747000,,
24381,20376155,1716238940.723875000,,
24382,20377476,1716238940.724026000,,
24383,20378797,1716238940.724188000,,
24384,20380118,1716238940.724386000,,
24385,20381439,1716238940.724500000,,
24387,20382760,1716238940.728481000,,
24394,20384081,1716238940.728770000,,
24395,20385402,1716238940.728869000,,
24396,20386723,1716238940.728979000,,
24397,20388044,1716238940.729099000,,
24398,20389365,1716238940.729212000,,
24399,20390686,1716238940.729325000,,
24400,20392007,1716238940.729439000,,
24401,20393328,1716238940.729553000,,
24402,20394649,1716238940.729664000,,
24403,20395970,1716238940.729777000,,
24404,20397291,1716238940.729890000,,
24405,20398612,1716238940.730055000,,
24406,20399933,1716238940.730168000,,
24408,20401254,1716238940.731600000,,
24409,20402575,1716238940.731642000,,
24410,20403896,1716238940.731782000,,
24412,20405217,1716238940.734895000,,
24415,20406538,1716238940.735095000,,
24416,20407859,1716238940.735212000,,
24417,20409180,1716238940.735321000,,
24418,20410501,1716238940.735437000,,
24419,20411822,1716238940.735552000,,
24420,20413143,1716238940.735665000,,
24421,20414464,1716238940.735779000,,
24423,20415785,1716238940.738308000,,
24424,20417106,1716238940.738350000,,
24425,20418427,1716238940.738442000,,
24427,20419748,1716238940.740185000,,
24429,20421069,1716238940.740277000,,
24430,20422390,1716238940.740414000,,
24431,20423711,1716238940.740511000,,
24434,20425032,1716238940.740899000,,
24436,20426353,1716238940.740976000,,
24437,20427674,1716238940.741088000,,
24438,20428995,1716238940.741204000,,
24439,20430316,1716238940.741324000,,
24442,20431637,1716238940.741526000,,
24443,20432958,1716238940.741656000,,
24444,20434279,1716238940.741769000,,
24445,20435600,1716238940.741909000,,
24446,20436921,1716238940.741995000,,
24449,20438242,1716238940.749836000,,
24452,20439563,1716238940.749954000,,
24454,20440884,1716238940.750344000,,
24455,20442205,1716238940.750478000,,
24456,20443526,1716238940.750587000,,
24457,20444847,1716238940.750707000,,
24458,20446168,1716238940.750817000,,
24459,20447489,1716238940.750928000,,
24462,20448810,1716238940.751123000,,
24463,20450131,1716238940.751256000,,
24464,20451452,1716238940.751393000,,
24466,20452773,1716238940.751559000,,
24467,20454094,1716238940.751671000,,
24468,20455415,1716238940.751786000,,
24469,20456736,1716238940.751899000,,
24470,20458057,1716238940.752022000,,
24474,20459378,1716238940.752289000,,
24475,20460699,1716238940.752398000,,
24476,20462020,1716238940.752533000,,
24477,20463341,1716238940.752622000,,
24478,20464662,1716238940.752756000,,
24479,20465983,1716238940.752865000,,
24480,20467304,1716238940.753002000,,
24481,20468625,1716238940.753135000,,
24482,20469946,1716238940.753225000,,
24483,20471267,1716238940.753337000,,
24484,20472588,1716238940.753482000,,
24486,20473909,1716238940.760300000,,
24488,20475230,1716238940.760353000,,
24489,20476551,1716238940.760473000,,
24492,20477872,1716238940.760748000,,
24493,20479193,1716238940.760889000,,
24494,20480514,1716238940.761001000,,
24495,20481835,1716238940.761114000,,
24496,20483156,1716238940.761226000,,
24499,20484477,1716238940.762593000,,
24501,20485798,1716238940.762680000,,
24502,20487119,1716238940.762790000,,
24503,20488440,1716238940.762909000,,
24504,20489761,1716238940.763024000,,
24506,20491082,1716238940.763201000,,
24507,20492403,1716238940.763313000,,
24510,20493724,1716238940.763552000,,
24511,20495045,1716238940.763714000,,
24512,20496366,1716238940.763877000,,
24513,20497687,1716238940.764040000,,
24514,20499008,1716238940.764152000,,
24515,20500329,1716238940.764272000,,
24516,20501650,1716238940.764423000,,
24517,20502971,1716238940.764532000,,
24519,20504292,1716238940.769773000,,
24521,20505613,1716238940.772592000,,
24530,20467304,1716238940.772879000,1,
24536,20506934,1716238940.773941000,,
24537,20508255,1716238940.774064000,,
24538,20509576,1716238940.774169000,,
24539,20510897,1716238940.774329000,,
24540,20512218,1716238940.774445000,,
24543,20513539,1716238940.775633000,,
24548,20514860,1716238940.775736000,,
24549,20516181,1716238940.775856000,,
24550,20517502,1716238940.775965000,,
24551,20518823,1716238940.776077000,,
24552,20520144,1716238940.776186000,,
24554,20521465,1716238940.779631000,,
24556,20522786,1716238940.782643000,,
24560,20468625,1716238940.783046000,1,
24561,20524107,1716238940.783098000,,
24562,20525428,1716238940.783204000,,
24563,20526749,1716238940.783310000,,
24565,20528070,1716238940.783507000,,
24568,20529391,1716238940.784381000,,
24569,20530712,1716238940.784415000,,
24572,20532033,1716238940.785941000,,
24574,20533354,1716238940.785982000,,
24575,20534675,1716238940.786088000,,
24578,20535996,1716238940.786424000,,
24580,20537317,1716238940.786508000,,
24581,20538638,1716238940.786619000,,
24583,20539959,1716238940.789042000,,
24585,20541280,1716238940.791687000,,
24588,20469946,1716238940.794370000,,1
24593,20542601,1716238940.794526000,,
24594,20543922,1716238940.794694000,,
24595,20545243,1716238940.794783000,,
24596,20546564,1716238940.794898000,,
24597,20547885,1716238940.795003000,,
24598,20549206,1716238940.795137000,,
24602,20550527,1716238940.798480000,,
24605,20551848,1716238940.798554000,,
24606,20553169,1716238940.798672000,,
24607,20554490,1716238940.798804000,,
24608,20555811,1716238940.798893000,,
24610,20557132,1716238940.800689000,,
24612,20471267,1716238940.803824000,,1
24613,20558453,1716238940.803859000,,
24615,20559774,1716238940.804613000,,
24618,20561095,1716238940.804764000,,
24621,20562416,1716238940.804947000,,
24622,20563737,1716238940.805095000,,
24623,20565058,1716238940.805364000,,
24625,20566379,1716238940.808351000,,
24627,20567700,1716238940.809163000,,
24631,20569021,1716238940.809261000,,
24632,20570342,1716238940.809372000,,
24633,20571663,1716238940.809486000,,
24635,20472588,1716238940.812990000,,1
24636,20572984,1716238940.813024000,,
24638,20574305,1716238940.813881000,,
24640,20575626,1716238940.814194000,,
24642,20576947,1716238940.814298000,,
24644,20578268,1716238940.815498000,,
24646,20579589,1716238940.817296000,,
24649,20580910,1716238940.819016000,,
24650,20582231,1716238940.819048000,,
24652,20583552,1716238940.819317000,,
24654,20584873,1716238940.822229000,,
24657,20586194,1716238940.824464000,,
24658,20587515,1716238940.824516000,,
24659,20588836,1716238940.824628000,,
24660,20590157,1716238940.824733000,,
24661,20591478,1716238940.824851000,,
24662,20592799,1716238940.824961000,,
24663,20594120,1716238940.825073000,,
24664,20595441,1716238940.825184000,,
24666,20596762,1716238940.826533000,,
24667,20598083,1716238940.826568000,,
24668,20599404,1716238940.826679000,,
24669,20600725,1716238940.826784000,,
24671,20602046,1716238940.830458000,,
24672,20603367,1716238940.830497000,,
24673,20604688,1716238940.830628000,,
24674,20606009,1716238940.830734000,,
24676,20607330,1716238940.831496000,,
24677,20608651,1716238940.831532000,,
24678,20609972,1716238940.831626000,,
24679,20611293,1716238940.831737000,,
24681,20612614,1716238940.833707000,,
24682,20613935,1716238940.833745000,,
24685,20615256,1716238940.834408000,,
24686,20616577,1716238940.834456000,,
24687,20617898,1716238940.834551000,,
24688,20619219,1716238940.834671000,,
24690,20620540,1716238940.834872000,,
24691,20621861,1716238940.834979000,,
24693,20623182,1716238940.838741000,,
24694,20624503,1716238940.838784000,,
24695,20625824,1716238940.838931000,,
24697,20627145,1716238940.839637000,,
24698,20628466,1716238940.839677000,,
24699,20629787,1716238940.839769000,,
24701,20631108,1716238940.841392000,,
24702,20632429,1716238940.841425000,,
24703,20633750,1716238940.841521000,,
24704,20635071,1716238940.841639000,,
24706,20636392,1716238940.842320000,,
24707,20637713,1716238940.842359000,,
24708,20639034,1716238940.842448000,,
24710,20640355,1716238940.843524000,,
24711,20641676,1716238940.843562000,,
24714,20642997,1716238940.844324000,,
24715,20644318,1716238940.844392000,,
24716,20645639,1716238940.844484000,,
24717,20646960,1716238940.844599000,,
24719,20648281,1716238940.846186000,,
24720,20649602,1716238940.846225000,,
24722,20650923,1716238940.848349000,,
24723,20652244,1716238940.848388000,,
24726,20653565,1716238940.849425000,,
24727,20654886,1716238940.849473000,,
24728,20656207,1716238940.849584000,,
24729,20657528,1716238940.849756000,,
24731,20658849,1716238940.850387000,,
24732,20660170,1716238940.850426000,,
24735,20661491,1716238940.851747000,,
24736,20662812,1716238940.851815000,,
24737,20664133,1716238940.851902000,,
24738,20665454,1716238940.852019000,,
24739,20666775,1716238940.852155000,,
24741,20668096,1716238940.853274000,,
24742,20669417,1716238940.853312000,,
24744,20670738,1716238940.853939000,,
24746,20672059,1716238940.854003000,,
24747,20673380,1716238940.854123000,,
24748,20674701,1716238940.854276000,,
24750,20676022,1716238940.856949000,,
24751,20677343,1716238940.856987000,,
24753,20678664,1716238940.857977000,,
24754,20679985,1716238940.858015000,,
24756,20681306,1716238940.859533000,,
24757,20682627,1716238940.859571000,,
24760,20683948,1716238940.859852000,,
24761,20685269,1716238940.859898000,,
24762,20686590,1716238940.860007000,,
24763,20687911,1716238940.860116000,,
24765,20689232,1716238940.860585000,,
24766,20690553,1716238940.860620000,,
24768,20691874,1716238940.861724000,,
24769,20693195,1716238940.861890000,,
24772,20694516,1716238940.862975000,,
24773,20695837,1716238940.863028000,,
24774,20697158,1716238940.863139000,,
24775,20698479,1716238940.863278000,,
24776,20699800,1716238940.863381000,,
24777,20701121,1716238940.863490000,,
24779,20702442,1716238940.865352000,,
24780,20703763,1716238940.865392000,,
24782,20705084,1716238940.867158000,,
24783,20706405,1716238940.867197000,,
24785,20707726,1716238940.867926000,,
24786,20709047,1716238940.867998000,,
24788,20710368,1716238940.869484000,,
24790,20711689,1716238940.869529000,,
24791,20713010,1716238940.869641000,,
24792,20714331,1716238940.869853000,,
24795,20715652,1716238940.871223000,,
24796,20716973,1716238940.871276000,,
24797,20718294,1716238940.871367000,,
24799,20719615,1716238940.871570000,,
24800,20720936,1716238940.871682000,,
24801,20722257,1716238940.871792000,,
24803,20723578,1716238940.872470000,,
24804,20724899,1716238940.872508000,,
24806,20726220,1716238940.872835000,,
24807,20727541,1716238940.872872000,,
24809,20728862,1716238940.873265000,,
24810,20730183,1716238940.873303000,,
24812,20731504,1716238940.874870000,,
24813,20732825,1716238940.874908000,,
24815,20734146,1716238940.876590000,,
24816,20735467,1716238940.876645000,,
24818,20736788,1716238940.877948000,,
24819,20738109,1716238940.878059000,,
24821,20739430,1716238940.879167000,,
24822,20740751,1716238940.879204000,,
24824,20742072,1716238940.879708000,,
24825,20743393,1716238940.879744000,,
24828,20744714,1716238940.881267000,,
24829,20746035,1716238940.881314000,,
24830,20747356,1716238940.881430000,,
24831,20748677,1716238940.881545000,,
24834,20749998,1716238940.881849000,,
24835,20751319,1716238940.881895000,,
24836,20752640,1716238940.882031000,,
24837,20753961,1716238940.882144000,,
24838,20755282,1716238940.882254000,,
24841,20756603,1716238940.883479000,,
24842,20757924,1716238940.883527000,,
24843,20759245,1716238940.883620000,,
24844,20760566,1716238940.883738000,,
24846,20761887,1716238940.884383000,,
24847,20763208,1716238940.884422000,,
24849,20764529,1716238940.887194000,,
24850,20765850,1716238940.887235000,,
24852,20767171,1716238940.888513000,,
24853,20768492,1716238940.888551000,,
24856,20769813,1716238940.889205000,,
24857,20771134,1716238940.889291000,,
24858,20772455,1716238940.889413000,,
24859,20773776,1716238940.889519000,,
24861,20775097,1716238940.890581000,,
24862,20776418,1716238940.890620000,,
24865,20777739,1716238940.891234000,,
24866,20779060,1716238940.891284000,,
24867,20780381,1716238940.891400000,,
24868,20781702,1716238940.891540000,,
24870,20783023,1716238940.892051000,,
24872,20784344,1716238940.892259000,,
24873,20785665,1716238940.892782000,,
24874,20786986,1716238940.892954000,,
24876,20788307,1716238940.894303000,,
24877,20789628,1716238940.894338000,,
24878,20790949,1716238940.894441000,,
24880,20792270,1716238940.894759000,,
24881,20793591,1716238940.894794000,,
24883,20794912,1716238940.897152000,,
24884,20796233,1716238940.897190000,,
24886,20797554,1716238940.898664000,,
24887,20798875,1716238940.898703000,,
24889,20800196,1716238940.899141000,,
24890,20801517,1716238940.899179000,,
24892,20802838,1716238940.899646000,,
24893,20804159,1716238940.899683000,,
24896,20805480,1716238940.900268000,,
24897,20806801,1716238940.900326000,,
24898,20808122,1716238940.900469000,,
24899,20809443,1716238940.900599000,,
24901,20810764,1716238940.902619000,,
24904,20812085,1716238940.902838000,,
24905,20813406,1716238940.903064000,,
24907,20814727,1716238940.904881000,,
24908,20816048,1716238940.904992000,,
24909,20817369,1716238940.905100000,,
24910,20818690,1716238940.905225000,,
24911,20820011,1716238940.905361000,,
24913,20821332,1716238940.905506000,,
24914,20822653,1716238940.905618000,,
24915,20823974,1716238940.905732000,,
24916,20825295,1716238940.905845000,,
24918,20826616,1716238940.906627000,,
24919,20827937,1716238940.906664000,,
24923,20829258,1716238940.913103000,,
24926,20830579,1716238940.913219000,,
24928,20831900,1716238940.913695000,,
24929,20833221,1716238940.913843000,,
24930,20834542,1716238940.914002000,,
24931,20835863,1716238940.914156000,,
24932,20837184,1716238940.914288000,,
24933,20838505,1716238940.914386000,,
24934,20839826,1716238940.914564000,,
24935,20841147,1716238940.914613000,,
24936,20842468,1716238940.914686000,,
24937,20843789,1716238940.914854000,,
24940,20845110,1716238940.915030000,,
24941,20846431,1716238940.915192000,,
24942,20847752,1716238940.915300000,,
24945,20849073,1716238940.915536000,,
24946,20850394,1716238940.915654000,,
24949,20851715,1716238940.916845000,,
24950,20853036,1716238940.916938000,,
24951,20854357,1716238940.917085000,,
24952,20855678,1716238940.917673000,,
24953,20856999,1716238940.918157000,,
24954,20858320,1716238940.919385000,,
24955,20859641,1716238940.919700000,,
24959,20860962,1716238940.924323000,,
24965,20862283,1716238940.925389000,,
24966,20863604,1716238940.925878000,,
24967,20864925,1716238940.926026000,,
24970,20866246,1716238940.927270000,,
24973,20867567,1716238940.927731000,,
24974,20868888,1716238940.927819000,,
24975,20870209,1716238940.928074000,,
24976,20871530,1716238940.928121000,,
24977,20872851,1716238940.928241000,,
24978,20874172,1716238940.928337000,,
24979,20875493,1716238940.928475000,,
24980,20876814,1716238940.928550000,,
24981,20878135,1716238940.928631000,,
24982,20879456,1716238940.928712000,,
24983,20880777,1716238940.928792000,,
24984,20882098,1716238940.928905000,,
24985,20883419,1716238940.928987000,,
24986,20884740,1716238940.929074000,,
24987,20886061,1716238940.929155000,,
24988,20887382,1716238940.929239000,,
24990,20888703,1716238940.929611000,,
24991,20890024,1716238940.929637000,,
24992,20891345,1716238940.929705000,,
24997,20892666,1716238940.934343000,,
24998,20893987,1716238940.934381000,,
25002,20895308,1716238940.935580000,,
25003,20896629,1716238940.935610000,,
25006,20897950,1716238940.936947000,,
25007,20899271,1716238940.936989000,,
25010,20900592,1716238940.939090000,,
25011,20901913,1716238940.939162000,,
25012,20903234,1716238940.939261000,,
25015,20904555,1716238940.939474000,,
25016,20905876,1716238940.939616000,,
25017,20907197,1716238940.939802000,,
25018,20908518,1716238940.939908000,,
25019,20909839,1716238940.940022000,,
25022,20911160,1716238940.940220000,,
25023,20912481,1716238940.940352000,,
25024,20913802,1716238940.940465000,,
25025,20915123,1716238940.940572000,,
25026,20916444,1716238940.940736000,,
25028,20917765,1716238940.943745000,,
25031,20919086,1716238940.945186000,,
25033,20884740,1716238940.945229000,1,
25051,20920407,1716238940.953944000,,
25057,20921728,1716238940.954026000,,
25058,20923049,1716238940.954119000,,
25059,20924370,1716238940.954212000,,
25060,20925691,1716238940.954263000,,
25061,20927012,1716238940.954330000,,
25062,20928333,1716238940.954392000,,
25063,20929654,1716238940.954454000,,
25066,20930975,1716238940.954758000,,
25067,20886061,1716238940.954776000,,1
25068,20932296,1716238940.954845000,,
25076,20933617,1716238940.964279000,,
25077,20934938,1716238940.964320000,,
25078,20936259,1716238940.964429000,,
25082,20937580,1716238940.964721000,,
25086,20938901,1716238940.965076000,,
25089,20940222,1716238940.965375000,,
25090,20941543,1716238940.965490000,,
25091,20942864,1716238940.965849000,,
25093,20887382,1716238940.966018000,,1
25095,20944185,1716238940.966656000,,
25096,20945506,1716238940.966690000,,
25099,20946827,1716238940.974040000,,
25100,20948148,1716238940.974396000,,
25102,20949469,1716238940.975216000,,
25105,20950790,1716238940.975342000,,
25106,20952111,1716238940.975463000,,
25109,20953432,1716238940.975769000,,
25110,20954753,1716238940.975813000,,
25113,20888703,1716238940.976070000,,1
25114,20956074,1716238940.976211000,,
25115,20957395,1716238940.976322000,,
25117,20958716,1716238940.977665000,,
25119,20960037,1716238940.983629000,,
25122,20961358,1716238940.984831000,,
25124,20962679,1716238940.984881000,,
25125,20964000,1716238940.984991000,,
25127,20965321,1716238940.985265000,,
25130,20966642,1716238940.987060000,,
25134,20967963,1716238940.987159000,,
25135,20890024,1716238940.987292000,1,
25136,20969284,1716238940.987448000,,
25137,20970605,1716238940.987536000,,
25138,20971926,1716238940.987651000,,
25140,20973247,1716238940.991192000,,
25142,20974568,1716238940.992678000,,
25144,20975889,1716238940.994008000,,
25147,20977210,1716238940.995340000,,
25148,20978531,1716238940.995374000,,
25150,20979852,1716238940.995799000,,
25153,20981173,1716238940.996178000,,
25154,20982494,1716238940.996211000,,
25157,20891345,1716238940.998902000,,1
25160,20983815,1716238940.998981000,,
25161,20985136,1716238940.999098000,,
25162,20986457,1716238940.999204000,,
25163,20987778,1716238940.999324000,,
25165,20989099,1716238941.001905000,,
25167,20990420,1716238941.001999000,,
25169,20991741,1716238941.003146000,,
25171,20993062,1716238941.004156000,,
25173,20994383,1716238941.004334000,,
25177,20995704,1716238941.005928000,,
25178,20997025,1716238941.005992000,,
25179,20998346,1716238941.006111000,,
25182,20999667,1716238941.009036000,,
25183,21000988,1716238941.009059000,,
25184,21002309,1716238941.009197000,,
25186,21003630,1716238941.009791000,,
25187,21004951,1716238941.009812000,,
25188,21006272,1716238941.009862000,,
25189,21007593,1716238941.009921000,,
25191,21008914,1716238941.010642000,,
25192,21010235,1716238941.010660000,,
25193,21011556,1716238941.010707000,,
25194,21012877,1716238941.010763000,,
25196,21014198,1716238941.012143000,,
25197,21015519,1716238941.012163000,,
25199,21016840,1716238941.014814000,,
25200,21018161,1716238941.014859000,,
25202,21019482,1716238941.016136000,,
25203,21020803,1716238941.016238000,,
25204,21022124,1716238941.016385000,,
25206,21023445,1716238941.018765000,,
25207,21024766,1716238941.018802000,,
25210,21026087,1716238941.019573000,,
25211,21027408,1716238941.019620000,,
25212,21028729,1716238941.019721000,,
25213,21030050,1716238941.019836000,,
25215,21031371,1716238941.020034000,,
25216,21032692,1716238941.020149000,,
25218,21034013,1716238941.020448000,,
25219,21035334,1716238941.020486000,,
25221,21036655,1716238941.020980000,,
25222,21037976,1716238941.021020000,,
25223,21039297,1716238941.021110000,,
25225,21040618,1716238941.024882000,,
25226,21041939,1716238941.024916000,,
25227,21043260,1716238941.025016000,,
25229,21044581,1716238941.026429000,,
25230,21045902,1716238941.026467000,,
25232,21047223,1716238941.028010000,,
25233,21048544,1716238941.028044000,,
25234,21049865,1716238941.028138000,,
25236,21051186,1716238941.029487000,,
25237,21052507,1716238941.029592000,,
25238,21053828,1716238941.029721000,,
25240,21055149,1716238941.030525000,,
25241,21056470,1716238941.030557000,,
25243,21057791,1716238941.030986000,,
25246,21059112,1716238941.031684000,,
25247,21060433,1716238941.031919000,,
25248,21061754,1716238941.032049000,,
25249,21063075,1716238941.032178000,,
25250,21064396,1716238941.032279000,,
25255,21065717,1716238941.036295000,,
25256,21067038,1716238941.036346000,,
25257,21068359,1716238941.036450000,,
25258,21069680,1716238941.036566000,,
25259,21071001,1716238941.036681000,,
25261,21072322,1716238941.037633000,,
25262,21073643,1716238941.037672000,,
25264,21074964,1716238941.039479000,,
25265,21076285,1716238941.039517000,,
25266,21077606,1716238941.039635000,,
25267,21078927,1716238941.039742000,,
25270,21080248,1716238941.041774000,,
25271,21081569,1716238941.041804000,,
25272,21082890,1716238941.041930000,,
25273,21084211,1716238941.042048000,,
25274,21085532,1716238941.042161000,,
25275,21086853,1716238941.042278000,,
25277,21088174,1716238941.043463000,,
25278,21089495,1716238941.043503000,,
25279,21090816,1716238941.043590000,,
25281,21092137,1716238941.046790000,,
25283,21093458,1716238941.046920000,,
25285,21094779,1716238941.047574000,,
25286,21096100,1716238941.047723000,,
25287,21097421,1716238941.047978000,,
25288,21098742,1716238941.048136000,,
25289,21100063,1716238941.048362000,,
25291,21101384,1716238941.052510000,,
25295,21102705,1716238941.052829000,,
25298,21104026,1716238941.054136000,,
25299,21105347,1716238941.054685000,,
25300,21106668,1716238941.054835000,,
25301,21107989,1716238941.055151000,,
25302,21109310,1716238941.055290000,,
25303,21110631,1716238941.055425000,,
25304,21111952,1716238941.055799000,,
25305,21113273,1716238941.055881000,,
25306,21114594,1716238941.055987000,,
25307,21115915,1716238941.056119000,,
25308,21117236,1716238941.056234000,,
25311,21118557,1716238941.057235000,,
25312,21119878,1716238941.057304000,,
25313,21121199,1716238941.057394000,,
25314,21122520,1716238941.057513000,,
25316,21123841,1716238941.059446000,,
25317,21125162,1716238941.059484000,,
25319,21126483,1716238941.062114000,,
25320,21127804,1716238941.062149000,,
25324,21129125,1716238941.065797000,,
25325,21130446,1716238941.065857000,,
25326,21131767,1716238941.065995000,,
25329,21133088,1716238941.066250000,,
25330,21134409,1716238941.066390000,,
25331,21135730,1716238941.066933000,,
25332,21137051,1716238941.067047000,,
25334,21138372,1716238941.067472000,,
25335,21139693,1716238941.067571000,,
25336,21141014,1716238941.067677000,,
25337,21142335,1716238941.067833000,,
25338,21143656,1716238941.068012000,,
25339,21144977,1716238941.068134000,,
25340,21146298,1716238941.068247000,,
25341,21147619,1716238941.068994000,,
25342,21148940,1716238941.069204000,,
25344,21150261,1716238941.069577000,,
25345,21151582,1716238941.070165000,,
25346,21152903,1716238941.070321000,,
25348,21154224,1716238941.073008000,,
25349,21155545,1716238941.073129000,,
25353,21156866,1716238941.076788000,,
25354,21158187,1716238941.076819000,,
25355,21159508,1716238941.076927000,,
25356,21160829,1716238941.077279000,,
25357,21162150,1716238941.077337000,,
25358,21163471,1716238941.077391000,,
25361,21164792,1716238941.077923000,,
25362,21166113,1716238941.077941000,,
25363,21167434,1716238941.078008000,,
25364,21168755,1716238941.078103000,,
25367,21170076,1716238941.078317000,,
25368,21171397,1716238941.078389000,,
25369,21172718,1716238941.078460000,,
25370,21174039,1716238941.078499000,,
25373,21175360,1716238941.079579000,,
25374,21176681,1716238941.079597000,,
25375,21178002,1716238941.079662000,,
25376,21179323,1716238941.079722000,,
25378,21180644,1716238941.083402000,,
25379,21181965,1716238941.083424000,,
25381,21183286,1716238941.085612000,,
25382,21184607,1716238941.085643000,,
25384,21185928,1716238941.087638000,,
25386,21187249,1716238941.087669000,,
25387,21188570,1716238941.087857000,,
25388,21189891,1716238941.087913000,,
25390,21191212,1716238941.088594000,,
25393,21192533,1716238941.088632000,,
25394,21193854,1716238941.088698000,,
25395,21195175,1716238941.088755000,,
25396,21196496,1716238941.088807000,,
25397,21197817,1716238941.088858000,,
25399,21199138,1716238941.088952000,,
25400,21200459,1716238941.088999000,,
25401,21201780,1716238941.089051000,,
25403,21203101,1716238941.089791000,,
25404,21204422,1716238941.089810000,,
25406,21205743,1716238941.090477000,,
25407,21207064,1716238941.090494000,,
25409,21208385,1716238941.092999000,,
25410,21209706,1716238941.093050000,,
25412,21211027,1716238941.094658000,,
25413,21212348,1716238941.094685000,,
25416,21213669,1716238941.096939000,,
25417,21214990,1716238941.096991000,,
25418,21216311,1716238941.097077000,,
25419,21217632,1716238941.097158000,,
25422,21218953,1716238941.097789000,,
25423,21220274,1716238941.097831000,,
25424,21221595,1716238941.097896000,,
25425,21222916,1716238941.097979000,,
25428,21224237,1716238941.098189000,,
25429,21225558,1716238941.098251000,,
25430,21226879,1716238941.098329000,,
25431,21228200,1716238941.098418000,,
25434,21229521,1716238941.098655000,,
25435,21230842,1716238941.098704000,,
25436,21232163,1716238941.098772000,,
25437,21233484,1716238941.098850000,,
25438,21234805,1716238941.098930000,,
25440,21236126,1716238941.100454000,,
25441,21237447,1716238941.100488000,,
25443,21238768,1716238941.102124000,,
25444,21240089,1716238941.102167000,,
25446,21241410,1716238941.104455000,,
25447,21242731,1716238941.104488000,,
25450,21244052,1716238941.108354000,,
25454,21245373,1716238941.108516000,,
25455,21246694,1716238941.108628000,,
25456,21248015,1716238941.108758000,,
25460,21249336,1716238941.108992000,,
25461,21250657,1716238941.109116000,,
25462,21251978,1716238941.109233000,,
25464,21253299,1716238941.109389000,,
25465,21254620,1716238941.109521000,,
25466,21255941,1716238941.109624000,,
25467,21257262,1716238941.109737000,,
25468,21258583,1716238941.109917000,,
25469,21259904,1716238941.110025000,,
25470,21261225,1716238941.110165000,,
25471,21262546,1716238941.110276000,,
25472,21263867,1716238941.110387000,,
25473,21265188,1716238941.110800000,,
25474,21266509,1716238941.110960000,,
25475,21267830,1716238941.111293000,,
25477,21269151,1716238941.112032000,,
25478,21270472,1716238941.112089000,,
25480,21271793,1716238941.113289000,,
25481,21273114,1716238941.113329000,,
25483,21274435,1716238941.117759000,,
25484,21275756,1716238941.118085000,,
25486,21277077,1716238941.118917000,,
25487,21278398,1716238941.118963000,,
25490,21279719,1716238941.119142000,,
25491,21281040,1716238941.119308000,,
25492,21282361,1716238941.119425000,,
25495,21283682,1716238941.119707000,,
25498,21285003,1716238941.121325000,,
25501,21286324,1716238941.121440000,,
25502,21287645,1716238941.121498000,,
25503,21288966,1716238941.121549000,,
25504,21290287,1716238941.121612000,,
25505,21291608,1716238941.121674000,,
25506,21292929,1716238941.121742000,,
25507,21294250,1716238941.121849000,,
25508,21295571,1716238941.121963000,,
25509,21296892,1716238941.122079000,,
25510,21298213,1716238941.122194000,,
25512,21299534,1716238941.122367000,,
25513,21300855,1716238941.122477000,,
25514,21302176,1716238941.122603000,,
25515,21303497,1716238941.122757000,,
25517,21304818,1716238941.123486000,,
25518,21306139,1716238941.123524000,,
25520,21307460,1716238941.127214000,,
25521,21308781,1716238941.127263000,,
25523,21310102,1716238941.128386000,,
25524,21311423,1716238941.128443000,,
25526,21312744,1716238941.130161000,,
25527,21314065,1716238941.130200000,,
25530,21315386,1716238941.131685000,,
25532,21316707,1716238941.131749000,,
25533,21318028,1716238941.131860000,,
25534,21319349,1716238941.131966000,,
25535,21320670,1716238941.132079000,,
25536,21321991,1716238941.132189000,,
25539,21323312,1716238941.132707000,,
25540,21324633,1716238941.132758000,,
25541,21325954,1716238941.132871000,,
25542,21327275,1716238941.132980000,,
25545,21328596,1716238941.133862000,,
25548,21329917,1716238941.134073000,,
25549,21331238,1716238941.134234000,,
25550,21332559,1716238941.134349000,,
25551,21333880,1716238941.134454000,,
25552,21335201,1716238941.134616000,,
25553,21336522,1716238941.134818000,,
25554,21337843,1716238941.134902000,,
25555,21339164,1716238941.135015000,,
25557,21340485,1716238941.136189000,,
25558,21341806,1716238941.136231000,,
25559,21343127,1716238941.136326000,,
